OTU	Kingdom	Phylum	Class	Order	Family	Genus	Species	X1.1	X1.2	X1.3	X1.4	X1.7	X1.8	X2.1	X2.2	X3.1	X3.2	X4.1	X6.2	c.1	c.3
FN984813.1.1334	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Pseudanabaenales	f__Pseudanabaenaceae	g__Pseudanabaena_PCC-7403	NA	0.00160187098531084	0.0021846463057631	0.000846159704182567	0.00163836392977972	0	0.00108235650658614	0.00479944326458131	0.00399592415735949	0.00708875116458055	0.00388368367396476	0.0287852619458837	0.00349788960660402	0	0.00155906518451536
AY218752.1.1505	d__Bacteria	p__Desulfobacterota	c__Desulfuromonadia	o__Geobacterales	f__Geobacteraceae	g__Geobacter	NA	0.00800935492655422	0.00764626207017084	0.00338463881673027	0.00655345571911889	0.00644484136483326	0.0119059215724475	0.00359958244843598	0	0.00708875116458055	0	0.00169325070269904	0	0.00974279033515199	0.00311813036903073
JF235307.1.1335	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Tepidisphaerales	f__Tepidisphaeraceae	g__Tepidisphaera	NA	0.0128149678824867	0.00109232315288155	0.0177693537878339	0.00327672785955944	0.0313035152006187	0.0281412691712396	0.00119986081614533	0.0139857345507582	0.0141775023291611	0.00776736734792951	0.00253987605404856	0.00466385280880535	0.00389711613406079	0.00155906518451536
EU801417.1.1501	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__RS62_marine_group	NA	0.0160187098531084	0.00109232315288155	0.00169231940836513	0.00245754589466958	0.00368276649419044	0.0054117825329307	0	0	0.00708875116458055	0.00291276275547357	0	0	0.0019485580670304	0.00155906518451536
KC554217.1.1528	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__Parviterribacter	NA	0.0560654844858795	0.0950321143006947	0.0406156658007632	0.0565235555774004	0.0662897968954278	0.127718067777164	0.0563934583588304	0.0499490519669937	0.0536719731032527	0.104859459197048	0.0101595042161942	0.0186554112352214	0.0613795791114575	0.0951029762554372
KC554198.1.1520	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	g__Marmoricola	NA	0.0424495811107373	0.124524839428497	0.0456926240258586	0.0434166441391626	0.0184138324709522	0.038964834237101	0.00239972163229065	0.00399592415735949	0.00810142990237777	0.00194184183698238	0.00169325070269904	0.010493668819812	0.00389711613406079	0.0140315866606383
AB636943.1.1445	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Psychroglaciecola	NA	0.0328383551988723	0.0852012059247608	0.0423079852091284	0.0409590982444931	0.04235181468319	0.0736002424478575	0.0491942934619584	0.0699286727537911	0.0617734030056305	0.21263168114957	0.0313251379999323	0.124758062635543	0.0331254871395168	0.0428742925741725
JN868975.1.1524	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__uncultured	NA	0.11373283995707	0.0699086817844191	0.0338463881673027	0.00901100161378847	0.0810208628721896	0.093082659566408	0.00599930408072664	0.0119877724720785	0.0344310770851055	0.0223311811252973	0.000846625351349521	0.00116596320220134	0.00389711613406079	0.014811119252896
KT122312.1.1495	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Inhella	NA	0.000800935492655422	0.0021846463057631	0.000846159704182567	0.000819181964889861	0.00184138324709522	0	0	0.00199796207867975	0.00101267873779722	0	0	0	0	0.00233859777677305
GU227177.1.1456	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__F0332	NA	0.00160187098531084	0	0.000846159704182567	0	0	0	0	0	0	0.000970920918491189	0	0	0	0.000779532592257682
KX001791.1.1485	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Coleofasciculaceae	g__Potamolinea_1PC	NA	0.00160187098531084	0.00436929261152619	0.0143847149711036	0.0688112850507483	0.00276207487064283	0.00432942602634456	0.0479944326458131	0.0479510898883139	0.068862154170211	0.00582552551094713	0.00761962816214569	0.00116596320220134	0	0.000779532592257682
FM872896.1.1503	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Planomicrobium	NA	0.045653323081359	0.033862017739328	0	0.00327672785955944	0.00184138324709522	0.00432942602634456	0	0	0.00101267873779722	0	0.000846625351349521	0.00116596320220134	0	0.00155906518451536
HM308675.1.1343	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Roseisolibacter	NA	0.0584682909638458	0.152925241403417	0.110000761543734	0.259680682870086	0.137183051908594	0.256518492060915	0.18477856568638	0.183812511238537	0.121521448535667	0.192242341861255	0.646821768431034	0.900123592099433	0.567030397505846	0.0771737266335105
AGRT01000035.97198.98703	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__Saprospira	NA	0.000800935492655422	0	0	0	0	0	0	0	0.00101267873779722	0	0	0	0	0
JN038776.1.1494	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Cystobacter	NA	0.0312364842135614	0.111416961593918	0.0203078329003816	0.0409590982444931	0.0303828235770711	0.0454589732766179	0.00719916489687196	0.0439551657309544	0.0394944707740916	0.0087382882664207	0.00169325070269904	0.00116596320220134	0.0126656274356976	0.00389766296128841
JN559142.1.1519	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__UA11	f__UA11	g__UA11	NA	0.000800935492655422	0.0021846463057631	0.00338463881673027	0.000819181964889861	0	0.00108235650658614	0.00119986081614533	0.00799184831471899	0.00202535747559444	0.00388368367396476	0	0	0.00487139516757599	0.000779532592257682
AY869682.1.1463	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	o__GIF9	f__GIF9	g__GIF9	NA	0.000800935492655422	0	0	0.000819181964889861	0	0	0	0.00199796207867975	0.00202535747559444	0	0.00169325070269904	0	0.000974279033515199	0.00155906518451536
EU385910.1.1482	d__Bacteria	p__10bav-F6	c__10bav-F6	o__10bav-F6	f__10bav-F6	g__10bav-F6	NA	0.000800935492655422	0	0	0	0	0	0	0	0.00101267873779722	0	0	0	0.000974279033515199	0
EF032781.1.1411	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Chroococcidiopsaceae	g__Chroococcidiopsaceae	NA	0.00160187098531084	0	0.00169231940836513	0.0040959098244493	0.000920691623547609	0.00216471301317228	0.0167980514260346	0.00199796207867975	0.0101267873779722	0.00776736734792951	0.0296318872972332	0.0163234848308187	0	0.00155906518451536
HE998804.1.1306	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__37-13	g__37-13	NA	0.0184215163310747	0.0109232315288155	0.0177693537878339	0.0147452753680175	0.0101276078590237	0.0259765561580673	0.00479944326458131	0.00799184831471899	0.0111394661157694	0.0106801301034031	0.0135460056215923	0.00233192640440268	0.0253312548713952	0
CP019937.23433.24883	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Ketogulonicigenium	NA	0.000800935492655422	0	0.00169231940836513	0	0	0	0	0	0.00101267873779722	0	0	0.00116596320220134	0	0
D63912.1.1470	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micromonosporales	f__Micromonosporaceae	g__Spirilliplanes	NA	0.00720841943389879	0.00546161576440774	0.0050769582250954	0.00573427375422903	0.0147310659767617	0.0119059215724475	0.00959888652916262	0.00998981039339873	0.00506339368898611	0.00679644642943832	0.00169325070269904	0.00116596320220134	0.0019485580670304	0.00545672814580378
AB696367.1.1332	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Solibacterales	f__Solibacteraceae	g__Candidatus_Solibacter	NA	0.0128149678824867	0.0207541399047494	0.0795390121931613	0.0172028212626871	0.04235181468319	0.140706345856198	0.00719916489687196	0.023975544944157	0.0263296471827278	0.0281567066362445	0.0347116394053303	0.00466385280880535	0.119836321122369	0.0233859777677305
MH036182.1.1466	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Dermabacteraceae	g__Dermabacter	NA	0.00240280647796626	0.00109232315288155	0	0	0	0.00108235650658614	0	0.00199796207867975	0	0	0	0	0.00487139516757599	0.00389766296128841
HG764475.1.1433	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Jannaschia	NA	0.0192224518237301	0.012015554681697	0.00423079852091284	0.00737263768400875	0.00460345811773804	0.0119059215724475	0.00599930408072664	0.00199796207867975	0.00405071495118888	0.00194184183698238	0.00169325070269904	0.00233192640440268	0	0
FPLS01023335.19.1548	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__P3OB-42	NA	0.0832972912361638	0.133263424651549	0.0990006853893604	0.0622578293316294	0.0828622461192848	0.101741511619097	0.0347959636682145	0.0299694311801962	0.068862154170211	0.0223311811252973	0.0203190084323885	0.00233192640440268	0.0954793452844895	0.0693784007109337
HQ330627.1.1335	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Nostocaceae	g__Cylindrospermopsis_CRJ1	NA	0.0120140323898313	0.00327696945864465	0.00592311792927797	0.00983018357867833	0.00276207487064283	0.00974120855927525	0.0131984689775986	0.0139857345507582	0.0151901810669583	0.0145638137773678	0.151545937891564	0.00816174241540937	0	0.00857485851483451
FN811197.1.1509	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__Conexibacter	NA	0.0296346132282506	0.0316773714335649	0.0177693537878339	0.0270330048413654	0.0239379822122378	0.0595296078622377	0.0455947110135224	0.0339653553375557	0.0232916109693361	0.0582552551094713	0.0237055098377866	0.0419746752792482	0.120810600155885	0.215930528055378
FJ946550.1.1290	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium_sensu_stricto_13	NA	0.00320374197062169	0.00109232315288155	0.000846159704182567	0	0	0.00108235650658614	0	0	0	0	0	0	0.000974279033515199	0
JQ732132.1.1371	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Sagittula	NA	0.0104121614045205	0.00436929261152619	0.0025384791125477	0.00163836392977972	0.000920691623547609	0.0054117825329307	0.00239972163229065	0.00199796207867975	0.00303803621339166	0.00194184183698238	0.00338650140539808	0.00233192640440268	0	0
JN868774.1.1523	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Paucibacter	NA	0.00720841943389879	0.00655393891728929	0.0126923955627385	0.00245754589466958	0.00368276649419044	0.00974120855927525	0.00119986081614533	0	0	0.00291276275547357	0	0	0.000974279033515199	0.00467719555354609
GU207873.1.1534	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Angiococcus	NA	0.020824322809041	0.0568008039498405	0.00846159704182567	0.0311289146658147	0.0174931408474046	0.015152991092206	0.00479944326458131	0.00399592415735949	0.0293676833961194	0.00582552551094713	0	0	0.00487139516757599	0
KC311560.1.1459	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Ornithinibacillus	NA	0.000800935492655422	0	0	0	0	0	0	0	0	0	0	0	0	0
KM073417.1.1469	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Treponema	NA	0.00160187098531084	0.00109232315288155	0.00169231940836513	0	0.000920691623547609	0.00432942602634456	0.00239972163229065	0.00199796207867975	0.00202535747559444	0.00291276275547357	0.00592637745944665	0.00116596320220134	0.0019485580670304	0.00233859777677305
AM162579.1.1311	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Sedimentitalea	NA	0.000800935492655422	0.00109232315288155	0	0	0	0.00216471301317228	0	0	0.00101267873779722	0	0.000846625351349521	0	0	0
CP031078.426074.427534	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Paracoccus	NA	0.0656767103977446	0.0294927251278018	0.00846159704182567	0.0229370950169161	0.0184138324709522	0.038964834237101	0.0143983297937439	0.00998981039339873	0.0486085794142666	0.00970920918491189	0.0203190084323885	0.0233192640440268	0.00779423226812159	0.00233859777677305
FN689608.1.1284	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Devosiaceae	g__uncultured	NA	0.0256299357649735	0.0731856512430637	0.082077491305709	0.0163836392977972	0.0267000570828807	0.106070937645442	0.0107987473453079	0.00799184831471899	0.00911410864017499	0.00679644642943832	0.000846625351349521	0.00349788960660402	0.0185113016367888	0.00155906518451536
EU772209.1.1380	d__Bacteria	p__Verrucomicrobiota	c__Lentisphaeria	o__Victivallales	f__vadinBE97	g__vadinBE97	NA	0.000800935492655422	0	0	0	0	0.00108235650658614	0	0	0	0.000970920918491189	0	0	0.000974279033515199	0
DQ129293.1.1429	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Brevundimonas	NA	0.0280327422429398	0.0426006029623804	0.0346925478714853	0.0278521868062553	0.0534001141657613	0.169929971534024	0.113986777533806	0.0919062556192684	0.0749382265969944	0.158260109714064	0.0778895323241559	0.0769535713452884	0.0272798129384256	0.0265041081367612
JN679170.1.1481	d__Bacteria	p__Armatimonadota	c__Armatimonadia	o__Armatimonadales	f__Armatimonadaceae	g__Armatimonas	NA	0.0224261937943518	0.012015554681697	0.0101539164501908	0.0139260934031276	0.0147310659767617	0.0173177041053782	0.0275967987713425	0.0219775828654772	0.0283550046583222	0.0184474974513326	0.0745030309187578	0.00932770561761071	0.00389711613406079	0.00233859777677305
JN825420.1.1390	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Cyclobacteriaceae	NA	0.00640748394124337	0.00109232315288155	0.0050769582250954	0.000819181964889861	0.00368276649419044	0.00432942602634456	0.00959888652916262	0.00799184831471899	0.00607607242678333	0.00291276275547357	0.0042331267567476	0.00582981601100669	0	0
JF184058.1.1302	d__Bacteria	p__Chloroflexi	c__Chloroflexia	o__Chloroflexales	f__Herpetosiphonaceae	g__Herpetosiphon	NA	0.00320374197062169	0.00327696945864465	0	0.00245754589466958	0.00368276649419044	0.00324706951975842	0.00119986081614533	0.00399592415735949	0.00607607242678333	0.00970920918491189	0.00169325070269904	0	0.0204598597038192	0.017149717029669
FJ891053.1.1372	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Deinococcaceae	g__uncultured	NA	0.00640748394124337	0	0.00338463881673027	0.00245754589466958	0.00368276649419044	0.0162353475987921	0.00239972163229065	0.00599388623603924	0.0151901810669583	0.0165056556143502	0.00507975210809712	0.00466385280880535	0.00389711613406079	0.00155906518451536
JX500547.1.1224	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Spirosomaceae	g__Dyadobacter	NA	0.045653323081359	0.0207541399047494	0.0118462358585559	0.0114685475084581	0.04235181468319	0.0584472513556515	0.00239972163229065	0.0119877724720785	0.0141775023291611	0.0106801301034031	0.0135460056215923	0.00932770561761071	0.000974279033515199	0.00155906518451536
KP091151.1.1495	d__Bacteria	p__Thermotogota	c__Thermotogae	o__uncultured	f__uncultured	g__uncultured	NA	0.000800935492655422	0	0	0	0	0	0	0	0	0	0	0	0	0
KC554825.1.1525	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__uncultured	f__uncultured	g__uncultured	NA	0.000800935492655422	0.00109232315288155	0.0025384791125477	0	0	0.00324706951975842	0	0.00199796207867975	0	0.00194184183698238	0.00169325070269904	0.00233192640440268	0.0457911145752143	0.0397561622051418
HM241124.1.1436	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__uncultured	g__uncultured	NA	0.0648757749050891	0.0578931271027221	0.117616198881377	0.121238930803699	0.0948312372254037	0.0876708770334773	0.0191977730583252	0.0199796207867975	0.0951918013529388	0.0184474974513326	0.439398557350401	0.00699577921320803	0.0107170693686672	0
EU776508.1.1331	d__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	NA	0.00560654844858795	0	0.000846159704182567	0.00163836392977972	0.00184138324709522	0.00108235650658614	0.00359958244843598	0.00599388623603924	0.00101267873779722	0	0	0.00116596320220134	0.0029228371005456	0.00389766296128841
GU553025.1.1449	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Candidatus_Profftella	NA	0.000800935492655422	0	0	0	0.00368276649419044	0.00216471301317228	0	0	0	0.000970920918491189	0	0	0	0
EU570900.1.1504	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Methylococcales	f__Methylomonadaceae	g__Marine_Methylotrophic_Group_2	NA	0.000800935492655422	0	0	0	0	0.00108235650658614	0.00119986081614533	0	0	0.000970920918491189	0	0	0	0
JQ311891.1.1464	d__Bacteria	p__Hydrogenedentes	c__Hydrogenedentia	o__Hydrogenedentiales	f__Hydrogenedensaceae	g__Hydrogenedensaceae	NA	0.0144168388677976	0.0131078778345786	0.0380771866882155	0.00819181964889861	0.0119689911061189	0.0227294866383089	0.00959888652916262	0.00998981039339873	0.00810142990237777	0.0087382882664207	0.00592637745944665	0	0.0136399064692128	0.00233859777677305
JN536636.1.1396	d__Bacteria	p__WS1	c__WS1	o__WS1	f__WS1	g__WS1	NA	0.000800935492655422	0.0021846463057631	0.00169231940836513	0	0.000920691623547609	0.00108235650658614	0.00119986081614533	0	0.00202535747559444	0.00194184183698238	0.00507975210809712	0	0.0029228371005456	0.00155906518451536
KJ808121.1.1486	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Microtrichales	f__Microtrichaceae	g__Candidatus_Microthrix	NA	0.000800935492655422	0.00109232315288155	0	0.00163836392977972	0.000920691623547609	0.00108235650658614	0.00119986081614533	0.00199796207867975	0	0.000970920918491189	0	0	0.0136399064692128	0.0194883148064421
FJ664810.1.1438	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Planktotalea	NA	0.00160187098531084	0.0021846463057631	0	0	0.000920691623547609	0.00216471301317228	0.00119986081614533	0	0	0	0.00169325070269904	0	0	0
JX223909.1.1489	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Prolixibacteraceae	g__WCHB1-32	NA	0.00720841943389879	0.0021846463057631	0.00169231940836513	0.000819181964889861	0.00368276649419044	0.00432942602634456	0.00239972163229065	0.00399592415735949	0.00607607242678333	0.00291276275547357	0.00338650140539808	0.00233192640440268	0.000974279033515199	0.000779532592257682
ARPG01000002.2291892.2293379	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Spirosomaceae	g__Rudanella	NA	0.000800935492655422	0	0	0	0	0.00108235650658614	0.00119986081614533	0	0	0.000970920918491189	0	0	0	0
KM669765.1.1941	d__Eukaryota	p__Heterolobosea	c__Tetramitia	o__Tetramitia	f__Tetramitia	g__Tetramitus	NA	0.00640748394124337	0	0	0	0.00552414974128565	0	0	0	0	0	0	0	0	0
MHIQ01000007.1605.3186	d__Bacteria	p__Patescibacteria	c__ABY1	o__Candidatus_Buchananbacteria	f__Candidatus_Buchananbacteria	g__Candidatus_Buchananbacteria	NA	0.00240280647796626	0	0	0	0.00184138324709522	0	0	0	0	0	0	0	0.000974279033515199	0.000779532592257682
